Year,Month,Origin,"state","city",ArrdelayCount,MeanArrDelay,AirCount
1988,9,FLG,"AZ","Flagstaff",122,5.877049,218
1988,9,FNT,"MI","Flint",93,9.225806,140
1988,9,GSO,"NC","Greensboro",1048,10.970419,1737
1988,9,HOU,"TX","Houston",1679,12.487194,4854
1988,9,IND,"IN","Indianapolis",1830,13.897267,3175
1988,9,JAC,"WY","Jackson",75,11.773333,129
1988,9,KOA,"HI","Kailua/Kona",3,11.666666,34
1988,9,LGA,"NY","New York",3953,13.115355,9228
1989,2,GEG,"WA","Spokane",411,22.199513,775
1989,2,GJT,"CO","Grand Junction",70,19.828571,101
1989,2,GPT,"MS","Gulfport-Biloxi",41,24.804878,75
1989,2,GRR,"MI","Grand Rapids",524,18.259541,742
1989,2,GUC,"CO","Gunnison",40,25.275000,53
1989,2,HPN,"NY","White Plains",117,21.777777,161
1989,2,ILM,"NC","Wilmington",181,12.082872,259
1989,2,JFK,"NY","New York",2367,27.835234,3808
1989,2,LAN,"MI","Lansing",171,11.286549,280
1989,2,LAS,"NV","Las Vegas",3094,17.168713,5605
1989,2,MDT,"PA","Harrisburg",347,19.207492,528
1989,2,MIA,"FL","Miami",3168,19.382891,5530
1989,2,OAJ,"NC","Jacksonville",79,10.962025,128
1989,2,OGG,"HI","Kahului",179,19.407821,261
1989,2,PHL,"PA","Philadelphia",3988,21.312186,6350
1989,2,PIT,"PA","Pittsburgh",5627,18.403234,8849
1989,2,PSG,"AK","Petersburg",10,31.100000,46
1989,2,RAP,"SD","Rapid City",75,11.506666,176
1989,2,RNO,"NV","Reno",878,20.724373,1304
1989,2,ROC,"NY","Rochester",1012,18.469367,1624
1989,2,SAN,"CA","San Diego",2607,21.217107,4716
1989,2,SAT,"TX","San Antonio",1408,18.799715,2432
1989,2,SEA,"WA","Seattle",2707,22.219800,5038
1989,2,STT,"VI","Charlotte Amalie",174,23.390804,259
1989,2,SYR,"NY","Syracuse",1575,18.027301,2270
1989,2,TUL,"OK","Tulsa",1079,17.806302,1736
1989,7,SIT,"AK","Sitka",95,16.189473,168
1989,7,SMF,"CA","Sacramento",1167,16.068551,2078
1989,7,SYR,"NY","Syracuse",1217,19.550534,2142
1989,7,TLH,"FL","Tallahassee",341,16.249266,601
1989,7,TOL,"OH","Toledo",201,13.522388,303
1988,1,ABE,"PA","Allentown",252,22.714285,390
1988,1,AGS,"GA","Augusta",177,15.124293,251
1988,1,AMA,"TX","Amarillo",258,17.720930,636
1988,1,APF,"FL","Naples",36,15.694444,83
1988,1,BIL,"MT","Billings",302,20.182119,556
1988,1,BWI,"MD","Baltimore",3726,25.534621,5287
1988,1,BZN,"MT","Bozeman",206,23.179611,306
1988,1,CAE,"SC","Columbia",540,19.835185,940
1988,1,CDV,"AK","Cordova",15,21.533333,55
1988,1,DSM,"IA","Des Moines",640,21.259375,1080
1988,1,GSO,"NC","Greensboro",1132,24.521201,1829
1988,1,HNL,"HI","Honolulu",622,26.721864,1270
1988,1,HOU,"TX","Houston",1965,19.330279,4445
1988,1,HSV,"AL","Huntsville",240,14.550000,460
1988,1,ICT,"KS","Wichita",611,17.911620,1084
1988,1,LEX,"KY","Lexington",483,16.252587,754
1988,1,MCI,"MO","Kansas City",2464,24.187500,4040
1988,1,MLU,"LA","Monroe",175,18.360000,214
1988,1,MSY,"LA","New Orleans",1949,21.519240,3302
1988,3,HDN,"CO","Hayden",56,44.428571,101
1988,3,HPN,"NY","White Plains",77,24.883116,172
1988,3,IAD,"VA","Chantilly",2252,20.311278,4150
1988,3,ISP,"NY","Islip",373,16.463806,603
1988,3,JFK,"NY","New York",2267,21.332598,4307
1988,3,MBS,"MI","Saginaw",85,12.729411,248
1988,3,MCO,"FL","Orlando",4891,18.738703,6426
1988,3,MDW,"IL","Chicago",691,19.445730,1341
1988,3,MGM,"AL","Montgomery",200,11.490000,295
1988,3,MRY,"CA","Monterey",66,12.181818,224
1988,3,MSO,"MT","Missoula",114,15.456140,231
1988,3,MSP,"MN","Minneapolis",4892,17.863041,7661
1988,3,ONT,"CA","Ontario",1411,17.127569,2750
1988,3,PHF,"VA","Newport News",59,9.966101,89
1988,3,PIA,"IL","Peoria",199,14.341708,377
1988,3,PIE,"FL","St. Petersburg",22,8.681818,60
1988,3,RIC,"VA","Richmond",1031,12.562560,1597
1988,3,SCK,"CA","Stockton",32,39.750000,141
1988,3,SFO,"CA","San Francisco",6078,17.404738,11236
1988,3,SHV,"LA","Shreveport",402,11.878109,610
1988,3,SRQ,"FL","Sarasota",692,14.543352,1154
1988,3,TUL,"OK","Tulsa",1179,14.972010,2239
1988,3,YAK,"AK","Yakutat",29,15.482758,57
1988,4,ANC,"AK","Anchorage",564,13.092198,1036
1988,4,ATW,"WI","Appleton",50,9.540000,118
1988,4,AVP,"PA","Wilkes-Barre/Scranton",115,12.443478,173
1988,8,SMF,"CA","Sacramento",1071,9.295985,2329
1988,8,SYR,"NY","Syracuse",1394,13.801291,2682
1988,8,TVL,"CA","South Lake Tahoe",24,16.666666,78
1988,8,TYS,"TN","Knoxville",449,13.285077,745
1988,8,UCA,"NY","Utica",61,12.131147,86
1988,9,BET,"AK","Bethel",14,11.928571,48
1988,9,BOI,"ID","Boise",178,11.584269,506
1988,9,BOS,"MA","Boston",4200,13.301190,7959
1988,9,CID,"IA","Cedar Rapids",228,10.000000,378
1988,9,CLE,"OH","Cleveland",2392,13.989966,4959
1988,9,CSG,"GA","Columbus",48,7.729166,83
1988,9,DET,"MI","Detroit",231,22.523809,326
1988,9,DRO,"CO","Durango",46,6.586956,60
1988,9,EWR,"NJ","Newark",5106,18.998041,10139
1988,9,GSP,"SC","Greer",461,10.815618,763
1988,9,GUM,"GU","Agana",55,19.890909,148
1988,9,ITH,"NY","Ithaca",83,11.096385,178
1988,9,JAN,"MS","Jackson",398,10.854271,772
1989,2,ISO,"NC","Kinston",55,18.618181,104
1989,2,KTN,"AK","Ketchikan",44,24.250000,145
1989,2,LAX,"CA","Los Angeles",5908,19.312288,12139
1989,2,LGB,"CA","Long Beach",281,22.647686,623
1989,2,LIH,"HI","Lihue",12,20.833333,26
1989,2,LSE,"WI","La Crosse",53,10.792452,98
1989,2,MEM,"TN","Memphis",2609,16.542353,5239
1989,2,MFR,"OR","Medford",67,30.313432,183
1989,2,MHT,"NH","Manchester",193,24.658031,248
1989,2,MOT,"ND","Minot",32,9.875000,131
1989,2,MSN,"WI","Madison",227,19.092511,456
1989,2,OMA,"NE","Omaha",827,20.187424,1330
1989,2,ORH,"MA","Worcester",189,16.571428,230
1989,2,PDX,"OR","Portland",1556,20.859897,2909
1989,2,RDM,"OR","Redmond",24,12.083333,53
1989,2,SCC,"AK","Deadhorse",18,29.555555,32
1989,2,YKM,"WA","Yakima",20,10.750000,51
1989,7,TYS,"TN","Knoxville",431,13.781902,780
1989,7,YUM,"AZ","Yuma",81,6.407407,136
1989,8,ACY,"NJ","Atlantic City",37,15.945945,64
1989,8,ALB,"NY","Albany",791,19.070796,1164
1989,8,AUS,"TX","Austin",1101,14.035422,2446
1989,8,AVL,"NC","Asheville",181,16.834254,205
1989,8,BFL,"CA","Bakersfield",32,13.750000,92
1989,8,BGR,"ME","Bangor",137,21.518248,176
1989,8,BOI,"ID","Boise",355,18.954929,549
1990,1,EGE,"CO","Eagle",29,21.241379,32
1990,1,EUG,"OR","Eugene",114,22.464912,298
1990,1,FAI,"AK","Fairbanks",196,19.234693,245
1990,1,FAY,"NC","Fayetteville",77,16.246753,258
1990,1,FLL,"FL","Ft. Lauderdale",2059,22.121418,3458
1990,1,GRR,"MI","Grand Rapids",412,18.087378,816
1990,1,GUM,"GU","Agana",88,15.477272,175
1990,1,HLN,"MT","Helena",56,14.660714,86
1990,1,ICT,"KS","Wichita",550,15.250909,1144
1990,1,LFT,"LA","Lafayette",39,12.666666,89
1990,1,LIT,"AR","Little Rock",577,16.497400,1246
1990,1,MFR,"OR","Medford",59,30.050847,138
1990,1,MLI,"IL","Moline",137,13.992700,335
1990,3,IND,"IN","Indianapolis",2042,18.099412,3609
1990,3,JAX,"FL","Jacksonville",1080,19.166666,1966
1990,3,KTN,"AK","Ketchikan",72,17.611111,170
1990,3,LAS,"NV","Las Vegas",3879,15.763856,6952
1990,3,LGA,"NY","New York",4660,25.856008,8895
1990,3,LIH,"HI","Lihue",6,39.833333,30
1990,3,MDT,"PA","Harrisburg",238,24.105042,533
1990,3,MDW,"IL","Chicago",878,20.913439,1858
1990,3,MGM,"AL","Montgomery",125,22.760000,208
1990,3,MLB,"FL","Melbourne",252,21.230158,481
1990,3,MOB,"AL","Mobile",398,20.723618,624
1990,3,MSP,"MN","Minneapolis",3926,25.712429,8313
1990,3,OME,"AK","Nome",30,10.733333,72
1990,3,PDX,"OR","Portland",1810,17.193370,3467
1990,3,PSG,"AK","Petersburg",24,17.791666,52
1990,3,RDM,"OR","Redmond",31,15.000000,37
1990,3,RDU,"NC","Raleigh",2570,16.291828,4980
1990,3,SAT,"TX","San Antonio",1948,16.157084,3004
1990,3,SFO,"CA","San Francisco",5818,19.136644,10216
1990,3,UCA,"NY","Utica",55,15.509090,80
1990,4,BIL,"MT","Billings",156,18.083333,435
1990,9,ABQ,"NM","Albuquerque",1313,11.762376,2639
1990,9,AMA,"TX","Amarillo",259,10.884169,521
1990,9,CCR,"CA","Concord",55,12.727272,102
1990,9,CHO,"VA","Charlottesville",61,8.442622,139
1990,9,CPR,"WY","Casper",35,5.771428,89
1990,9,CRP,"TX","Corpus Christi",362,10.367403,592
1990,9,CRW,"WV","Charleston",115,19.886956,224
1990,9,DAB,"FL","Daytona Beach",221,14.723981,585
1990,9,DEN,"CO","Denver",5318,15.311395,11259
1988,1,PUB,"CO","Pueblo",68,11.750000,111
1988,1,RNO,"NV","Reno",1039,24.014436,1761
1988,1,ROC,"NY","Rochester",984,20.992886,1889
1988,1,SCK,"CA","Stockton",54,33.314814,126
1988,1,SHV,"LA","Shreveport",389,15.385604,556
1988,1,SJC,"CA","San Jose",1532,17.546344,3824
1988,1,SNA,"CA","Santa Ana",1544,18.222797,2446
1988,1,STL,"MO","St Louis",6920,24.447543,10396
1988,1,SYR,"NY","Syracuse",1758,19.969852,2729
1988,1,TOL,"OH","Toledo",202,15.648514,291
1988,10,ABE,"PA","Allentown",294,15.081632,436
1988,10,AMA,"TX","Amarillo",255,14.282352,541
1988,10,AVP,"PA","Wilkes-Barre/Scranton",100,10.540000,209
1988,10,BET,"AK","Bethel",17,19.411764,44
1988,10,CCR,"CA","Concord",28,11.428571,113
1988,10,CMH,"OH","Columbus",1472,12.816576,2406
1988,10,CPR,"WY","Casper",25,5.280000,92
1988,10,CRW,"WV","Charleston",212,14.141509,374
1988,10,DSM,"IA","Des Moines",753,13.891102,1283
1988,10,ELP,"TX","El Paso",899,13.194660,2053
1988,10,EVV,"IN","Evansville",151,8.463576,205
1988,10,FNT,"MI","Flint",99,8.575757,174
1988,4,BUR,"CA","Burbank",1064,18.167293,1918
1988,4,CHA,"TN","Chattanooga",198,12.257575,432
1988,4,CHO,"VA","Charlottesville",71,11.380281,136
1988,4,CHS,"SC","Charleston",631,14.473851,1241
1988,4,CLT,"NC","Charlotte",5787,16.025747,8148
1988,4,DAL,"TX","Dallas",875,13.357714,2843
1988,4,FAY,"NC","Fayetteville",211,8.312796,376
1988,4,GFK,"ND","Grand Forks",47,12.765957,87
1988,4,ICT,"KS","Wichita",452,12.013274,912
1988,4,ITH,"NY","Ithaca",91,11.142857,205
1988,4,LFT,"LA","Lafayette",54,20.092592,99
1988,4,LIT,"AR","Little Rock",511,14.086105,1235
1988,4,LYH,"VA","Lynchburg",74,14.648648,115
1988,4,OKC,"OK","Oklahoma City",971,12.101956,2060
1988,9,MEM,"TN","Memphis",3701,13.665225,6076
1988,9,MFE,"TX","McAllen",85,11.635294,140
1988,9,MGM,"AL","Montgomery",216,13.296296,315
1988,9,MLB,"FL","Melbourne",183,11.573770,362
1988,9,MOB,"AL","Mobile",372,10.518817,638
1988,9,MOT,"ND","Minot",57,6.385964,151
1988,9,MSP,"MN","Minneapolis",4684,16.273270,8041
1988,9,MSY,"LA","New Orleans",1502,12.134487,3305
1988,9,OME,"AK","Nome",40,12.425000,77
1988,9,ORD,"IL","Chicago",10941,20.653139,22017
1989,4,SYR,"NY","Syracuse",1206,13.116915,2321
1989,4,TRI,"TN","Bristol",138,10.297101,230
1989,4,WRG,"AK","Wrangell",13,10.846153,53
1989,4,YUM,"AZ","Yuma",57,7.368421,138
1989,5,ABQ,"NM","Albuquerque",1631,15.513182,2645
1989,5,AMA,"TX","Amarillo",270,17.025925,530
1989,5,AVL,"NC","Asheville",167,13.886227,206
1989,9,EUG,"OR","Eugene",138,21.659420,349
1989,9,FAI,"AK","Fairbanks",236,11.444915,304
1989,9,FAY,"NC","Fayetteville",123,15.463414,249
1989,9,FLL,"FL","Ft. Lauderdale",1570,17.575159,2696
1989,9,GRR,"MI","Grand Rapids",467,19.940042,797
1989,9,GUM,"GU","Agana",52,16.653846,169
1989,9,HLN,"MT","Helena",50,8.640000,90
1989,9,HNL,"HI","Honolulu",490,19.267346,1380
1989,9,HPN,"NY","White Plains",91,23.879120,177
1989,9,MCO,"FL","Orlando",2504,18.622204,5611
1989,9,MFR,"OR","Medford",80,21.125000,167
1989,9,ORF,"VA","Norfolk",1239,19.022598,1964
1989,9,PHL,"PA","Philadelphia",3384,19.488770,5901
1989,9,PHX,"AZ","Phoenix",6092,13.393795,10653
1989,9,PIT,"PA","Pittsburgh",5813,18.442800,9197
1989,9,ROA,"VA","Roanoke",230,19.495652,284
1989,9,RST,"MN","Rochester",122,11.393442,240
1989,9,SBA,"CA","Santa Barbara",113,28.150442,253
1990,2,PSG,"AK","Petersburg",27,45.370370,37
1990,2,RDM,"OR","Redmond",32,23.656250,36
1990,2,RDU,"NC","Raleigh",2385,23.623480,4433
1990,2,SAT,"TX","San Antonio",1415,18.013427,2680
1990,2,SFO,"CA","San Francisco",5082,23.215663,8972
1990,2,UCA,"NY","Utica",46,12.434782,74
1990,3,ABE,"PA","Allentown",204,19.049019,503
1990,3,AUS,"TX","Austin",1350,15.221481,2365
1990,3,AVP,"PA","Wilkes-Barre/Scranton",101,16.613861,245
1990,3,BGM,"NY","Binghamton",44,24.409090,181
1990,3,BNA,"TN","Nashville",1977,18.974709,4349
1990,3,CMH,"OH","Columbus",1123,19.878005,2070
1990,3,DAY,"OH","Dayton",1173,18.612958,3083
1990,3,DLH,"MN","Duluth",56,20.571428,132
1990,3,DSM,"IA","Des Moines",414,24.246376,858
1990,3,ELP,"TX","El Paso",1422,15.455696,2197
1990,3,EVV,"IN","Evansville",68,13.485294,180
1990,3,FAR,"ND","Fargo",73,18.109589,215
1990,3,GPT,"MS","Gulfport-Biloxi",27,9.185185,87
1988,1,OME,"AK","Nome",45,8.555555,73
1988,1,PDX,"OR","Portland",2105,17.679334,3346
1988,1,PFN,"FL","Panama City",46,12.934782,53
1988,1,PIA,"IL","Peoria",224,16.678571,385
1988,1,PNS,"FL","Pensacola",375,22.173333,564
1988,1,PWM,"ME","Portland",321,22.320872,506
1988,1,RDM,"OR","Redmond",33,27.878787,59
1988,1,SAT,"TX","San Antonio",1209,17.497932,2617
1988,1,SFO,"CA","San Francisco",6313,24.271503,11057
1988,1,SGF,"MO","Springfield",199,16.190954,266
1988,1,SUX,"IA","Sioux City",137,14.459854,263
1988,10,ACY,"NJ","Atlantic City",47,15.723404,66
1988,10,AGS,"GA","Augusta",149,8.120805,267
1988,10,ATL,"GA","Atlanta",10185,11.656357,22008
1988,10,AZO,"MI","Kalamazoo",203,9.679802,347
1988,10,BDL,"CT","Windsor Locks",1593,13.686754,2716
1988,10,BFL,"CA","Bakersfield",50,9.800000,91
1988,10,BNA,"TN","Nashville",3131,14.710316,5328
1988,10,CDV,"AK","Cordova",18,25.555555,48
1988,10,CHA,"TN","Chattanooga",248,9.721774,436
1988,10,CHS,"SC","Charleston",503,12.481113,1150
1988,10,CID,"IA","Cedar Rapids",222,10.099099,382
1988,10,CLE,"OH","Cleveland",2815,14.913321,5187
1988,10,CLT,"NC","Charlotte",5579,13.541853,8656
1988,10,CSG,"GA","Columbus",55,8.072727,87
1988,10,DAL,"TX","Dallas",1197,14.236424,3017
1988,10,ELM,"NY","Elmira",142,10.112676,228
1988,4,BLI,"WA","Bellingham",41,9.878048,85
1988,4,CAE,"SC","Columbia",426,15.974178,950
1988,4,CCR,"CA","Concord",20,20.600000,97
1988,4,CRW,"WV","Charleston",230,9.847826,394
1988,4,CWA,"WI","Mosinee",72,8.486111,124
1988,4,DAB,"FL","Daytona Beach",310,18.351612,552
1988,4,DAY,"OH","Dayton",1743,12.797475,2854
1988,4,DEN,"CO","Denver",5604,20.080121,13573
1988,4,DLH,"MN","Duluth",58,7.862068,111
1988,4,DSM,"IA","Des Moines",412,14.131067,1059
1988,4,GSO,"NC","Greensboro",1051,14.116079,1861
1988,4,IAD,"VA","Chantilly",1928,16.905082,3926
1988,4,ISO,"NC","Kinston",68,8.794117,120
1988,4,ISP,"NY","Islip",345,18.550724,559
1988,4,JFK,"NY","New York",2239,23.246538,4189
1988,4,LAN,"MI","Lansing",114,7.736842,244
1988,4,LNK,"NE","Lincoln",161,14.229813,457
1989,8,BDL,"CT","Windsor Locks",1459,18.647018,2381
1989,8,BLI,"WA","Bellingham",117,19.196581,174
1989,8,CAE,"SC","Columbia",516,18.980620,728
1989,8,CDV,"AK","Cordova",45,30.088888,65
1989,8,DAB,"FL","Daytona Beach",267,14.576779,557
1989,8,GSO,"NC","Greensboro",1044,19.718390,1449
1989,8,GTF,"MT","Great Falls",175,12.182857,270
1989,8,GUM,"GU","Agana",83,27.662650,175
1989,8,IAD,"VA","Chantilly",2506,20.553471,4104
1989,8,LBB,"TX","Lubbock",328,11.716463,803
1989,8,LFT,"LA","Lafayette",50,5.080000,103
1989,8,LIT,"AR","Little Rock",633,13.434439,1249
1990,12,HNL,"HI","Honolulu",656,29.245426,1474
1990,12,HPN,"NY","White Plains",80,29.575000,162
1990,12,ILM,"NC","Wilmington",102,20.009803,214
1990,12,IND,"IN","Indianapolis",2041,24.124448,3703
1990,12,KTN,"AK","Ketchikan",98,47.938775,136
1990,12,LGB,"CA","Long Beach",564,22.684397,956
1990,12,MBS,"MI","Saginaw",107,19.953271,291
1990,12,MCI,"MO","Kansas City",2391,27.507319,3929
1990,12,MGM,"AL","Montgomery",150,30.613333,197
1990,12,MHT,"NH","Manchester",256,20.621093,431
1990,12,MLU,"LA","Monroe",141,33.645390,207
1990,12,MSY,"LA","New Orleans",2135,24.807962,3618
1990,12,OMA,"NE","Omaha",867,28.850057,1313
1990,12,ORD,"IL","Chicago",12025,29.807401,20818
1990,12,OTZ,"AK","Kotzebue",35,38.057142,60
1990,12,PDX,"OR","Portland",2012,26.138667,3323
1990,12,PHF,"VA","Newport News",30,12.233333,85
1990,12,PIT,"PA","Pittsburgh",5901,23.061006,9661
1990,12,PMD,"CA","Palmdale",40,22.275000,147
1990,12,PSE,"PR","Ponce",28,31.892857,31
1990,12,SAV,"GA","Savannah",392,40.497448,798
1990,12,SDF,"KY","Louisville",900,23.515555,1597
1990,12,YUM,"AZ","Yuma",59,10.186440,170
1990,2,ALB,"NY","Albany",632,26.724683,972
1990,2,ANC,"AK","Anchorage",565,23.807079,866
1990,6,SMF,"CA","Sacramento",920,13.153260,2078
1990,6,TVC,"MI","Traverse City",14,22.857142,56
1990,6,TYS,"TN","Knoxville",397,13.267002,716
1990,7,ABQ,"NM","Albuquerque",1497,13.144288,2760
1990,7,AMA,"TX","Amarillo",272,11.727941,547
1990,7,BOI,"ID","Boise",293,15.085324,584
1990,7,BOS,"MA","Boston",4008,23.363273,7894
1988,1,OGG,"HI","Kahului",161,28.204968,316
1988,1,PHL,"PA","Philadelphia",4341,29.627274,6460
1988,1,PSP,"CA","Palm Springs",382,25.764397,599
1988,1,RDD,"CA","Redding",14,35.642857,19
1988,1,SCC,"AK","Deadhorse",30,6.133333,46
1988,1,SIT,"AK","Sitka",71,18.788732,102
1988,1,STX,"VI","Christiansted",149,30.107382,266
1988,1,TLH,"FL","Tallahassee",415,18.530120,664
1988,10,ANC,"AK","Anchorage",567,16.788359,1050
1988,10,APF,"FL","Naples",20,3.450000,56
1988,10,BHM,"AL","Birmingham",798,9.268170,1641
1988,10,BWI,"MD","Baltimore",3485,13.357245,5796
1988,10,CVG,"KY","Covington",3023,13.155143,5207
1988,10,FAI,"AK","Fairbanks",211,10.601895,290
1988,10,FAY,"NC","Fayetteville",129,7.984496,332
1988,10,FLG,"AZ","Flagstaff",140,12.550000,232
1988,4,BIL,"MT","Billings",198,15.656565,568
1988,4,BZN,"MT","Bozeman",116,14.560344,313
1988,4,COS,"CO","Colorado Springs",310,11.529032,781
1988,4,EVV,"IN","Evansville",134,10.686567,230
1988,4,FCA,"MT","Kalispell",30,5.700000,59
1988,4,FSD,"SD","Sioux Falls",190,14.231578,507
1988,4,HNL,"HI","Honolulu",758,20.500000,1203
1988,4,HPN,"NY","White Plains",61,13.311475,162
1988,4,HSV,"AL","Huntsville",196,10.209183,474
1988,4,ILM,"NC","Wilmington",222,9.567567,372
1988,4,KTN,"AK","Ketchikan",86,17.104651,166
1988,4,LEX,"KY","Lexington",439,11.758542,768
1988,4,MBS,"MI","Saginaw",81,12.395061,259
1988,4,MCI,"MO","Kansas City",2018,17.876610,3991
1988,4,MGM,"AL","Montgomery",157,16.477707,285
1988,4,MHT,"NH","Manchester",99,15.868686,175
1988,4,MIA,"FL","Miami",3613,20.278992,6037
1988,4,MLU,"LA","Monroe",107,16.242990,201
1988,4,MSY,"LA","New Orleans",1996,15.645290,3431
1988,4,OAJ,"NC","Jacksonville",88,8.761363,149
1988,4,OAK,"CA","Oakland",1372,14.501457,2559
1988,4,OMA,"NE","Omaha",616,13.542207,1469
1988,4,ORD,"IL","Chicago",10417,21.027839,22219
1988,4,OTZ,"AK","Kotzebue",49,15.795918,74
1988,4,PDX,"OR","Portland",1958,14.400919,3067
1988,4,PHF,"VA","Newport News",57,12.614035,86
1988,4,PIT,"PA","Pittsburgh",5799,14.402828,9326
1988,9,MRY,"CA","Monterey",66,11.333333,189
1990,1,CDV,"AK","Cordova",21,34.571428,53
1990,1,CID,"IA","Cedar Rapids",221,19.841628,470
1990,1,CSG,"GA","Columbus",69,12.492753,89
1990,1,DAY,"OH","Dayton",1303,18.369915,3012
1990,1,DFW,"TX","Dallas-Fort Worth",10917,26.379957,19804
1990,1,DLH,"MN","Duluth",53,8.660377,146
1990,1,ITH,"NY","Ithaca",43,10.186046,88
1990,1,JAC,"WY","Jackson",90,26.022222,134
1990,1,JAN,"MS","Jackson",363,21.292011,741
1990,1,LYH,"VA","Lynchburg",34,17.529411,82
1990,1,MCO,"FL","Orlando",3405,17.622026,6319
1990,3,ILM,"NC","Wilmington",61,11.016393,237
1990,3,ISP,"NY","Islip",173,20.011560,425
1990,3,LAN,"MI","Lansing",130,18.976923,253
1990,3,MEM,"TN","Memphis",2496,19.942307,5519
1990,3,MRY,"CA","Monterey",83,15.385542,169
1990,3,MSO,"MT","Missoula",104,13.759615,206
1990,3,MYR,"SC","Myrtle Beach",149,14.234899,276
1990,3,OAJ,"NC","Jacksonville",37,14.297297,85
1990,3,OAK,"CA","Oakland",1342,14.605812,2549
1990,3,ONT,"CA","Ontario",1461,17.628336,3083
1990,3,ORH,"MA","Worcester",94,18.957446,228
1990,3,PSP,"CA","Palm Springs",404,17.839108,683
1990,3,PVD,"RI","Providence",640,20.031250,1226
1990,3,SAV,"GA","Savannah",303,24.188118,822
1990,3,SDF,"KY","Louisville",872,18.229357,1638
1990,3,SEA,"WA","Seattle",3578,16.702068,6285
1990,3,SGF,"MO","Springfield",45,21.955555,134
1990,3,SHV,"LA","Shreveport",356,16.896067,581
1990,3,SNA,"CA","Santa Ana",1340,15.877611,2382
1990,3,STX,"VI","Christiansted",55,13.109090,211
1990,3,VPS,"FL","Valparaiso",22,8.090909,91
1990,3,YAK,"AK","Yakutat",9,26.333333,59
1990,4,AGS,"GA","Augusta",126,15.071428,255
1990,4,ATL,"GA","Atlanta",12291,17.382230,21932
1990,4,AVL,"NC","Asheville",55,5.963636,178
1990,8,WRG,"AK","Wrangell",27,27.333333,55
1990,8,YUM,"AZ","Yuma",64,15.187500,148
1990,9,ACY,"NJ","Atlantic City",27,18.962962,63
1990,9,BFL,"CA","Bakersfield",89,8.842696,175
1990,9,BGR,"ME","Bangor",122,13.040983,200
1990,9,BHM,"AL","Birmingham",655,11.219847,1446
1990,9,BTV,"VT","Burlington",251,19.621513,559
1990,9,BWI,"MD","Baltimore",1943,19.034997,5619
1988,2,PUB,"CO","Pueblo",62,13.806451,110
1988,2,ROC,"NY","Rochester",975,19.060512,1783
1988,2,RSW,"FL","Ft. Myers",1028,20.674124,1540
1988,2,SCC,"AK","Deadhorse",39,10.538461,43
1988,2,SIT,"AK","Sitka",66,17.772727,90
1988,2,SMF,"CA","Sacramento",947,14.590285,2200
1988,2,SYR,"NY","Syracuse",1641,18.796465,2547
1988,2,TOL,"OH","Toledo",179,14.430167,273
1988,2,YUM,"AZ","Yuma",55,6.836363,165
1988,3,ABQ,"NM","Albuquerque",1325,16.469433,2615
1988,3,AGS,"GA","Augusta",196,11.316326,291
1988,3,ATL,"GA","Atlanta",14007,15.357535,22540
1988,3,ATW,"WI","Appleton",86,13.186046,136
1988,3,AVL,"NC","Asheville",81,9.246913,181
1988,3,BIS,"ND","Bismarck",160,19.631250,305
1988,3,CAK,"OH","Akron",180,14.477777,358
1988,3,CHO,"VA","Charlottesville",102,9.166666,144
1988,3,DTW,"MI","Detroit",5688,16.389943,9253
1988,3,EAU,"WI","Eau Claire",60,8.216666,117
1988,3,FAY,"NC","Fayetteville",217,8.506912,388
1988,3,FWA,"IN","Fort Wayne",232,12.340517,395
1988,3,GRR,"MI","Grand Rapids",503,12.864811,819
1988,8,CWA,"WI","Mosinee",100,8.600000,167
1988,8,DAB,"FL","Daytona Beach",245,10.542857,522
1988,8,FSD,"SD","Sioux Falls",218,14.839449,413
1988,8,GNV,"FL","Gainesville",96,12.864583,240
1988,8,GRB,"WI","Green Bay",115,10.391304,194
1988,8,GSP,"SC","Greer",463,11.991360,788
1988,8,IAD,"VA","Chantilly",1681,16.556811,4095
